trade_date,signal_ts,entry_ts,signal_name,signal_group,requested_structure,membership_id,trade_id
2022-02-28,2022-02-28 05:10:00+00:00,2022-02-28 05:11:00+00:00,q80_up,percentile_crossing,short_iron_condor,1013,924
2022-02-28,2022-02-28 05:10:00+00:00,2022-02-28 05:11:00+00:00,zero_up,zero_crossing,short_iron_condor,1014,924
2022-02-28,2022-02-28 05:12:00+00:00,2022-02-28 05:13:00+00:00,q85_up,percentile_crossing,short_iron_condor,1015,925
2022-02-28,2022-02-28 05:13:00+00:00,2022-02-28 05:14:00+00:00,q90_up,percentile_crossing,short_iron_condor,1016,926
2022-02-28,2022-02-28 05:21:00+00:00,2022-02-28 05:22:00+00:00,q95_up,percentile_crossing,short_iron_condor,1017,927
2022-02-28,2022-02-28 05:33:00+00:00,2022-02-28 05:34:00+00:00,q95_down,percentile_crossing,short_iron_condor,1018,928
2022-02-28,2022-02-28 05:47:00+00:00,2022-02-28 05:48:00+00:00,q90_down,percentile_crossing,short_iron_condor,1019,929
2022-02-28,2022-02-28 05:51:00+00:00,2022-02-28 05:52:00+00:00,reversal_top,tail_reversal,long_iron_condor,1020,930
2022-02-28,2022-02-28 05:55:00+00:00,2022-02-28 05:56:00+00:00,q80_down,percentile_crossing,short_iron_condor,1021,931
2022-02-28,2022-02-28 05:55:00+00:00,2022-02-28 05:56:00+00:00,q85_down,percentile_crossing,short_iron_condor,1022,931
2022-02-28,2022-02-28 05:57:00+00:00,2022-02-28 05:58:00+00:00,q75_down,percentile_crossing,short_iron_condor,1023,932
2022-02-28,2022-02-28 06:20:00+00:00,2022-02-28 06:21:00+00:00,q70_down,percentile_crossing,short_iron_condor,1024,933
2022-02-28,2022-02-28 07:21:00+00:00,2022-02-28 07:22:00+00:00,zero_down,zero_crossing,long_iron_condor,1025,934
2022-03-02,2022-03-02 04:50:00+00:00,2022-03-02 04:51:00+00:00,q70_up,percentile_crossing,short_iron_condor,1026,935
2022-03-02,2022-03-02 04:51:00+00:00,2022-03-02 04:52:00+00:00,q75_up,percentile_crossing,short_iron_condor,1027,936
2022-03-02,2022-03-02 04:53:00+00:00,2022-03-02 04:54:00+00:00,q80_up,percentile_crossing,short_iron_condor,1028,937
2022-03-02,2022-03-02 04:53:00+00:00,2022-03-02 04:54:00+00:00,q85_up,percentile_crossing,short_iron_condor,1029,937
2022-03-02,2022-03-02 04:53:00+00:00,2022-03-02 04:54:00+00:00,q90_up,percentile_crossing,short_iron_condor,1030,937
2022-03-02,2022-03-02 04:53:00+00:00,2022-03-02 04:54:00+00:00,zero_up,zero_crossing,short_iron_condor,1031,937
2022-03-02,2022-03-02 04:58:00+00:00,2022-03-02 04:59:00+00:00,q90_down,percentile_crossing,short_iron_condor,1032,938
2022-03-02,2022-03-02 05:02:00+00:00,2022-03-02 05:03:00+00:00,q95_up,percentile_crossing,short_iron_condor,1033,939
2022-03-02,2022-03-02 07:51:00+00:00,2022-03-02 07:52:00+00:00,q95_down,percentile_crossing,short_iron_condor,1034,940
2022-03-03,2022-03-03 08:58:00+00:00,2022-03-03 08:59:00+00:00,reversal_top,tail_reversal,long_iron_condor,1035,941
2022-03-07,2022-03-07 06:15:00+00:00,2022-03-07 06:16:00+00:00,reversal_top,tail_reversal,long_iron_condor,1036,942
2022-03-07,2022-03-07 06:18:00+00:00,2022-03-07 06:19:00+00:00,zero_up,zero_crossing,short_iron_condor,1037,943
2022-03-07,2022-03-07 06:26:00+00:00,2022-03-07 06:27:00+00:00,zero_down,zero_crossing,long_iron_condor,1038,944
2022-03-07,2022-03-07 06:33:00+00:00,2022-03-07 06:34:00+00:00,q70_up,percentile_crossing,short_iron_condor,1039,945
2022-03-07,2022-03-07 06:33:00+00:00,2022-03-07 06:34:00+00:00,q75_up,percentile_crossing,short_iron_condor,1040,945
2022-03-07,2022-03-07 06:33:00+00:00,2022-03-07 06:34:00+00:00,q80_up,percentile_crossing,short_iron_condor,1041,945
2022-03-07,2022-03-07 06:34:00+00:00,2022-03-07 06:35:00+00:00,q85_up,percentile_crossing,short_iron_condor,1042,946
2022-03-07,2022-03-07 06:41:00+00:00,2022-03-07 06:42:00+00:00,q85_down,percentile_crossing,short_iron_condor,1043,947
2022-03-07,2022-03-07 07:04:00+00:00,2022-03-07 07:05:00+00:00,q90_up,percentile_crossing,short_iron_condor,1044,948
2022-03-07,2022-03-07 07:26:00+00:00,2022-03-07 07:27:00+00:00,q95_up,percentile_crossing,short_iron_condor,1045,949
2022-03-07,2022-03-07 07:32:00+00:00,2022-03-07 07:33:00+00:00,q95_down,percentile_crossing,short_iron_condor,1046,950
2022-03-07,2022-03-07 07:41:00+00:00,2022-03-07 07:42:00+00:00,q90_down,percentile_crossing,short_iron_condor,1047,951
2022-03-07,2022-03-07 08:18:00+00:00,2022-03-07 08:19:00+00:00,q70_down,percentile_crossing,short_iron_condor,1048,952
2022-03-07,2022-03-07 08:18:00+00:00,2022-03-07 08:19:00+00:00,q75_down,percentile_crossing,short_iron_condor,1049,952
2022-03-07,2022-03-07 08:18:00+00:00,2022-03-07 08:19:00+00:00,q80_down,percentile_crossing,short_iron_condor,1050,952
2022-03-08,2022-03-08 05:24:00+00:00,2022-03-08 05:25:00+00:00,q70_up,percentile_crossing,short_iron_condor,1051,953
2022-03-08,2022-03-08 05:24:00+00:00,2022-03-08 05:25:00+00:00,q75_up,percentile_crossing,short_iron_condor,1052,953
2022-03-08,2022-03-08 05:24:00+00:00,2022-03-08 05:25:00+00:00,zero_up,zero_crossing,short_iron_condor,1053,953
2022-03-08,2022-03-08 05:27:00+00:00,2022-03-08 05:28:00+00:00,q70_down,percentile_crossing,short_iron_condor,1054,954
2022-03-08,2022-03-08 05:27:00+00:00,2022-03-08 05:28:00+00:00,q75_down,percentile_crossing,short_iron_condor,1055,954
2022-03-08,2022-03-08 05:27:00+00:00,2022-03-08 05:28:00+00:00,zero_down,zero_crossing,long_iron_condor,1056,954
2022-03-08,2022-03-08 06:14:00+00:00,2022-03-08 06:15:00+00:00,q80_up,percentile_crossing,short_iron_condor,1057,955
2022-03-08,2022-03-08 06:15:00+00:00,2022-03-08 06:16:00+00:00,q85_up,percentile_crossing,short_iron_condor,1058,956
2022-03-08,2022-03-08 06:18:00+00:00,2022-03-08 06:19:00+00:00,q90_up,percentile_crossing,short_iron_condor,1059,957
2022-03-08,2022-03-08 06:31:00+00:00,2022-03-08 06:32:00+00:00,q95_up,percentile_crossing,short_iron_condor,1060,958
2022-03-08,2022-03-08 06:41:00+00:00,2022-03-08 06:42:00+00:00,q95_down,percentile_crossing,short_iron_condor,1061,959
2022-03-08,2022-03-08 06:56:00+00:00,2022-03-08 06:57:00+00:00,q90_down,percentile_crossing,short_iron_condor,1062,960
2022-03-08,2022-03-08 07:00:00+00:00,2022-03-08 07:01:00+00:00,reversal_top,tail_reversal,long_iron_condor,1063,961
2022-03-08,2022-03-08 07:02:00+00:00,2022-03-08 07:03:00+00:00,q85_down,percentile_crossing,short_iron_condor,1064,962
2022-03-08,2022-03-08 07:09:00+00:00,2022-03-08 07:10:00+00:00,q80_down,percentile_crossing,short_iron_condor,1065,963
2022-03-09,2022-03-09 05:21:00+00:00,2022-03-09 05:22:00+00:00,q70_up,percentile_crossing,short_iron_condor,1066,964
2022-03-09,2022-03-09 05:21:00+00:00,2022-03-09 05:22:00+00:00,q75_up,percentile_crossing,short_iron_condor,1067,964
2022-03-09,2022-03-09 05:21:00+00:00,2022-03-09 05:22:00+00:00,zero_up,zero_crossing,short_iron_condor,1068,964
2022-03-09,2022-03-09 05:24:00+00:00,2022-03-09 05:25:00+00:00,q80_up,percentile_crossing,short_iron_condor,1069,965
2022-03-09,2022-03-09 05:28:00+00:00,2022-03-09 05:29:00+00:00,q85_up,percentile_crossing,short_iron_condor,1070,966
2022-03-09,2022-03-09 05:28:00+00:00,2022-03-09 05:29:00+00:00,q90_up,percentile_crossing,short_iron_condor,1071,966
2022-03-09,2022-03-09 05:50:00+00:00,2022-03-09 05:51:00+00:00,q95_up,percentile_crossing,short_iron_condor,1072,967
2022-03-09,2022-03-09 06:23:00+00:00,2022-03-09 06:24:00+00:00,q95_down,percentile_crossing,short_iron_condor,1073,968
2022-03-09,2022-03-09 08:08:00+00:00,2022-03-09 08:09:00+00:00,q90_down,percentile_crossing,short_iron_condor,1074,969
2022-03-09,2022-03-09 08:24:00+00:00,2022-03-09 08:25:00+00:00,reversal_top,tail_reversal,long_iron_condor,1075,970
2022-03-09,2022-03-09 08:25:00+00:00,2022-03-09 08:26:00+00:00,q85_down,percentile_crossing,short_iron_condor,1076,971
2022-03-09,2022-03-09 08:28:00+00:00,2022-03-09 08:29:00+00:00,q80_down,percentile_crossing,short_iron_condor,1077,972
2022-03-09,2022-03-09 08:29:00+00:00,2022-03-09 08:30:00+00:00,q75_down,percentile_crossing,short_iron_condor,1078,973
2022-03-09,2022-03-09 08:30:00+00:00,2022-03-09 08:31:00+00:00,q70_down,percentile_crossing,short_iron_condor,1079,974
2022-03-09,2022-03-09 08:35:00+00:00,2022-03-09 08:36:00+00:00,zero_down,zero_crossing,long_iron_condor,1080,975
2022-03-10,2022-03-10 08:23:00+00:00,2022-03-10 08:24:00+00:00,q95_down,percentile_crossing,short_iron_condor,1081,976
2022-03-10,2022-03-10 08:24:00+00:00,2022-03-10 08:25:00+00:00,q95_up,percentile_crossing,short_iron_condor,1082,977
2022-03-10,2022-03-10 08:36:00+00:00,2022-03-10 08:37:00+00:00,q90_down,percentile_crossing,short_iron_condor,1083,978
2022-03-10,2022-03-10 08:36:00+00:00,2022-03-10 08:37:00+00:00,reversal_top,tail_reversal,long_iron_condor,1084,978
2022-03-10,2022-03-10 08:40:00+00:00,2022-03-10 08:41:00+00:00,q70_down,percentile_crossing,short_iron_condor,1085,979
2022-03-10,2022-03-10 08:40:00+00:00,2022-03-10 08:41:00+00:00,q75_down,percentile_crossing,short_iron_condor,1086,979
2022-03-10,2022-03-10 08:40:00+00:00,2022-03-10 08:41:00+00:00,q80_down,percentile_crossing,short_iron_condor,1087,979
2022-03-10,2022-03-10 08:40:00+00:00,2022-03-10 08:41:00+00:00,q85_down,percentile_crossing,short_iron_condor,1088,979
2022-03-10,2022-03-10 08:40:00+00:00,2022-03-10 08:41:00+00:00,zero_down,zero_crossing,long_iron_condor,1089,979
2022-03-11,2022-03-11 06:17:00+00:00,2022-03-11 06:18:00+00:00,reversal_bottom,tail_reversal,short_iron_condor,1090,980
2022-03-11,2022-03-11 06:41:00+00:00,2022-03-11 06:42:00+00:00,zero_up,zero_crossing,short_iron_condor,1091,981
2022-03-11,2022-03-11 06:52:00+00:00,2022-03-11 06:53:00+00:00,q70_up,percentile_crossing,short_iron_condor,1092,982
2022-03-11,2022-03-11 06:53:00+00:00,2022-03-11 06:54:00+00:00,q75_up,percentile_crossing,short_iron_condor,1093,983
2022-03-11,2022-03-11 07:01:00+00:00,2022-03-11 07:02:00+00:00,q70_down,percentile_crossing,short_iron_condor,1094,984
2022-03-11,2022-03-11 07:01:00+00:00,2022-03-11 07:02:00+00:00,q75_down,percentile_crossing,short_iron_condor,1095,984
2022-03-11,2022-03-11 07:25:00+00:00,2022-03-11 07:26:00+00:00,zero_down,zero_crossing,long_iron_condor,1096,985
2022-03-14,2022-03-14 05:05:00+00:00,2022-03-14 05:06:00+00:00,q70_up,percentile_crossing,short_iron_condor,1097,986
2022-03-14,2022-03-14 05:05:00+00:00,2022-03-14 05:06:00+00:00,q75_up,percentile_crossing,short_iron_condor,1098,986
2022-03-14,2022-03-14 05:05:00+00:00,2022-03-14 05:06:00+00:00,q80_up,percentile_crossing,short_iron_condor,1099,986
2022-03-14,2022-03-14 05:05:00+00:00,2022-03-14 05:06:00+00:00,zero_up,zero_crossing,short_iron_condor,1100,986
2022-03-14,2022-03-14 05:11:00+00:00,2022-03-14 05:12:00+00:00,q85_up,percentile_crossing,short_iron_condor,1101,987
2022-03-14,2022-03-14 05:14:00+00:00,2022-03-14 05:15:00+00:00,q90_up,percentile_crossing,short_iron_condor,1102,988
2022-03-14,2022-03-14 05:43:00+00:00,2022-03-14 05:44:00+00:00,q90_down,percentile_crossing,short_iron_condor,1103,989
2022-03-14,2022-03-14 07:54:00+00:00,2022-03-14 07:55:00+00:00,q95_up,percentile_crossing,short_iron_condor,1104,990
2022-03-14,2022-03-14 08:10:00+00:00,2022-03-14 08:11:00+00:00,q95_down,percentile_crossing,short_iron_condor,1105,991
2022-03-15,2022-03-15 05:11:00+00:00,2022-03-15 05:12:00+00:00,q70_up,percentile_crossing,short_iron_condor,1106,992
2022-03-15,2022-03-15 05:11:00+00:00,2022-03-15 05:12:00+00:00,q75_up,percentile_crossing,short_iron_condor,1107,992
2022-03-15,2022-03-15 05:11:00+00:00,2022-03-15 05:12:00+00:00,q80_up,percentile_crossing,short_iron_condor,1108,992
2022-03-15,2022-03-15 05:11:00+00:00,2022-03-15 05:12:00+00:00,q85_up,percentile_crossing,short_iron_condor,1109,992
2022-03-15,2022-03-15 05:11:00+00:00,2022-03-15 05:12:00+00:00,zero_up,zero_crossing,short_iron_condor,1110,992
2022-03-15,2022-03-15 05:15:00+00:00,2022-03-15 05:16:00+00:00,q90_up,percentile_crossing,short_iron_condor,1111,993
2022-03-15,2022-03-15 06:49:00+00:00,2022-03-15 06:50:00+00:00,q95_up,percentile_crossing,short_iron_condor,1112,994
2022-03-15,2022-03-15 06:55:00+00:00,2022-03-15 06:56:00+00:00,q95_down,percentile_crossing,short_iron_condor,1113,995
2022-03-15,2022-03-15 07:23:00+00:00,2022-03-15 07:24:00+00:00,q90_down,percentile_crossing,short_iron_condor,1114,996
2022-03-15,2022-03-15 07:28:00+00:00,2022-03-15 07:29:00+00:00,q80_down,percentile_crossing,short_iron_condor,1115,997
2022-03-15,2022-03-15 07:28:00+00:00,2022-03-15 07:29:00+00:00,q85_down,percentile_crossing,short_iron_condor,1116,997
2022-03-15,2022-03-15 07:28:00+00:00,2022-03-15 07:29:00+00:00,reversal_top,tail_reversal,long_iron_condor,1117,997
2022-03-15,2022-03-15 07:32:00+00:00,2022-03-15 07:33:00+00:00,q70_down,percentile_crossing,short_iron_condor,1118,998
2022-03-15,2022-03-15 07:32:00+00:00,2022-03-15 07:33:00+00:00,q75_down,percentile_crossing,short_iron_condor,1119,998
2022-03-15,2022-03-15 07:32:00+00:00,2022-03-15 07:33:00+00:00,zero_down,zero_crossing,long_iron_condor,1120,998
2022-03-16,2022-03-16 05:29:00+00:00,2022-03-16 05:30:00+00:00,zero_up,zero_crossing,short_iron_condor,1121,999
2022-03-16,2022-03-16 05:31:00+00:00,2022-03-16 05:32:00+00:00,q70_up,percentile_crossing,short_iron_condor,1122,1000
2022-03-16,2022-03-16 05:32:00+00:00,2022-03-16 05:33:00+00:00,q75_up,percentile_crossing,short_iron_condor,1123,1001
2022-03-16,2022-03-16 05:36:00+00:00,2022-03-16 05:37:00+00:00,q80_up,percentile_crossing,short_iron_condor,1124,1002
2022-03-16,2022-03-16 05:38:00+00:00,2022-03-16 05:39:00+00:00,q85_up,percentile_crossing,short_iron_condor,1125,1003
2022-03-16,2022-03-16 05:48:00+00:00,2022-03-16 05:49:00+00:00,q90_up,percentile_crossing,short_iron_condor,1126,1004
2022-03-16,2022-03-16 06:01:00+00:00,2022-03-16 06:02:00+00:00,q95_up,percentile_crossing,short_iron_condor,1127,1005
2022-03-16,2022-03-16 06:06:00+00:00,2022-03-16 06:07:00+00:00,q95_down,percentile_crossing,short_iron_condor,1128,1006
2022-03-16,2022-03-16 07:48:00+00:00,2022-03-16 07:49:00+00:00,q90_down,percentile_crossing,short_iron_condor,1129,1007
2022-03-16,2022-03-16 07:54:00+00:00,2022-03-16 07:55:00+00:00,reversal_top,tail_reversal,long_iron_condor,1130,1008
2022-03-16,2022-03-16 07:56:00+00:00,2022-03-16 07:57:00+00:00,q85_down,percentile_crossing,short_iron_condor,1131,1009
2022-03-21,2022-03-21 05:29:00+00:00,2022-03-21 05:30:00+00:00,q70_up,percentile_crossing,short_iron_condor,1132,1010
2022-03-21,2022-03-21 05:29:00+00:00,2022-03-21 05:30:00+00:00,q75_up,percentile_crossing,short_iron_condor,1133,1010
2022-03-21,2022-03-21 05:29:00+00:00,2022-03-21 05:30:00+00:00,zero_up,zero_crossing,short_iron_condor,1134,1010
2022-03-21,2022-03-21 05:30:00+00:00,2022-03-21 05:31:00+00:00,q80_up,percentile_crossing,short_iron_condor,1135,1011
2022-03-21,2022-03-21 05:46:00+00:00,2022-03-21 05:47:00+00:00,q85_up,percentile_crossing,short_iron_condor,1136,1012
2022-03-21,2022-03-21 06:15:00+00:00,2022-03-21 06:16:00+00:00,q90_up,percentile_crossing,short_iron_condor,1137,1013
2022-03-21,2022-03-21 07:23:00+00:00,2022-03-21 07:24:00+00:00,q90_down,percentile_crossing,short_iron_condor,1138,1014
2022-03-21,2022-03-21 08:00:00+00:00,2022-03-21 08:01:00+00:00,q85_down,percentile_crossing,short_iron_condor,1139,1015
2022-03-21,2022-03-21 08:03:00+00:00,2022-03-21 08:04:00+00:00,reversal_top,tail_reversal,long_iron_condor,1140,1016
2022-03-22,2022-03-22 05:22:00+00:00,2022-03-22 05:23:00+00:00,q70_up,percentile_crossing,short_iron_condor,1141,1017
2022-03-22,2022-03-22 05:22:00+00:00,2022-03-22 05:23:00+00:00,zero_up,zero_crossing,short_iron_condor,1142,1017
2022-03-22,2022-03-22 05:37:00+00:00,2022-03-22 05:38:00+00:00,q70_down,percentile_crossing,short_iron_condor,1143,1018
2022-03-22,2022-03-22 05:39:00+00:00,2022-03-22 05:40:00+00:00,zero_down,zero_crossing,long_iron_condor,1144,1019
2022-03-22,2022-03-22 05:45:00+00:00,2022-03-22 05:46:00+00:00,q75_up,percentile_crossing,short_iron_condor,1145,1020
2022-03-22,2022-03-22 05:58:00+00:00,2022-03-22 05:59:00+00:00,q80_up,percentile_crossing,short_iron_condor,1146,1021
2022-03-22,2022-03-22 06:00:00+00:00,2022-03-22 06:01:00+00:00,q85_up,percentile_crossing,short_iron_condor,1147,1022
2022-03-22,2022-03-22 06:06:00+00:00,2022-03-22 06:07:00+00:00,q85_down,percentile_crossing,short_iron_condor,1148,1023
2022-03-22,2022-03-22 07:11:00+00:00,2022-03-22 07:12:00+00:00,q75_down,percentile_crossing,short_iron_condor,1149,1024
2022-03-22,2022-03-22 07:11:00+00:00,2022-03-22 07:12:00+00:00,q80_down,percentile_crossing,short_iron_condor,1150,1024
2022-03-22,2022-03-22 08:14:00+00:00,2022-03-22 08:15:00+00:00,reversal_bottom,tail_reversal,short_iron_condor,1151,1025
2022-03-23,2022-03-23 06:03:00+00:00,2022-03-23 06:04:00+00:00,zero_up,zero_crossing,short_iron_condor,1152,1026
2022-03-23,2022-03-23 06:31:00+00:00,2022-03-23 06:32:00+00:00,zero_down,zero_crossing,long_iron_condor,1153,1027
2022-03-23,2022-03-23 07:31:00+00:00,2022-03-23 07:32:00+00:00,reversal_bottom,tail_reversal,short_iron_condor,1154,1028
2022-03-23,2022-03-23 08:11:00+00:00,2022-03-23 08:12:00+00:00,q70_up,percentile_crossing,short_iron_condor,1155,1029
2022-03-23,2022-03-23 08:12:00+00:00,2022-03-23 08:13:00+00:00,q75_up,percentile_crossing,short_iron_condor,1156,1030
2022-03-23,2022-03-23 08:14:00+00:00,2022-03-23 08:15:00+00:00,q80_up,percentile_crossing,short_iron_condor,1157,1031
2022-03-23,2022-03-23 08:18:00+00:00,2022-03-23 08:19:00+00:00,q85_up,percentile_crossing,short_iron_condor,1158,1032
2022-03-23,2022-03-23 08:30:00+00:00,2022-03-23 08:31:00+00:00,q85_down,percentile_crossing,short_iron_condor,1159,1033
2022-03-23,2022-03-23 08:37:00+00:00,2022-03-23 08:38:00+00:00,q75_down,percentile_crossing,short_iron_condor,1160,1034
2022-03-23,2022-03-23 08:37:00+00:00,2022-03-23 08:38:00+00:00,q80_down,percentile_crossing,short_iron_condor,1161,1034
2022-03-23,2022-03-23 08:38:00+00:00,2022-03-23 08:39:00+00:00,q70_down,percentile_crossing,short_iron_condor,1162,1035
2022-03-24,2022-03-24 04:59:00+00:00,2022-03-24 05:00:00+00:00,q85_up,percentile_crossing,short_iron_condor,1163,1036
2022-03-24,2022-03-24 04:59:00+00:00,2022-03-24 05:00:00+00:00,zero_up,zero_crossing,short_iron_condor,1164,1036
2022-03-24,2022-03-24 05:03:00+00:00,2022-03-24 05:04:00+00:00,q80_down,percentile_crossing,short_iron_condor,1165,1037
2022-03-24,2022-03-24 05:03:00+00:00,2022-03-24 05:04:00+00:00,q85_down,percentile_crossing,short_iron_condor,1166,1037
2022-03-24,2022-03-24 05:03:00+00:00,2022-03-24 05:04:00+00:00,zero_down,zero_crossing,long_iron_condor,1167,1037
2022-03-24,2022-03-24 05:06:00+00:00,2022-03-24 05:07:00+00:00,q80_up,percentile_crossing,short_iron_condor,1168,1038
2022-03-24,2022-03-24 05:28:00+00:00,2022-03-24 05:29:00+00:00,q90_up,percentile_crossing,short_iron_condor,1169,1039
2022-03-24,2022-03-24 05:48:00+00:00,2022-03-24 05:49:00+00:00,q95_up,percentile_crossing,short_iron_condor,1170,1040
2022-03-24,2022-03-24 05:56:00+00:00,2022-03-24 05:57:00+00:00,q95_down,percentile_crossing,short_iron_condor,1171,1041
2022-03-24,2022-03-24 06:32:00+00:00,2022-03-24 06:33:00+00:00,q90_down,percentile_crossing,short_iron_condor,1172,1042
2022-03-24,2022-03-24 07:02:00+00:00,2022-03-24 07:03:00+00:00,reversal_top,tail_reversal,long_iron_condor,1173,1043
2022-03-25,2022-03-25 05:46:00+00:00,2022-03-25 05:47:00+00:00,zero_up,zero_crossing,short_iron_condor,1174,1044
2022-03-25,2022-03-25 05:58:00+00:00,2022-03-25 05:59:00+00:00,q70_up,percentile_crossing,short_iron_condor,1175,1045
2022-03-25,2022-03-25 06:15:00+00:00,2022-03-25 06:16:00+00:00,q75_up,percentile_crossing,short_iron_condor,1176,1046
2022-03-25,2022-03-25 06:28:00+00:00,2022-03-25 06:29:00+00:00,q80_up,percentile_crossing,short_iron_condor,1177,1047
2022-03-25,2022-03-25 06:32:00+00:00,2022-03-25 06:33:00+00:00,q80_down,percentile_crossing,short_iron_condor,1178,1048
2022-03-25,2022-03-25 06:45:00+00:00,2022-03-25 06:46:00+00:00,q75_down,percentile_crossing,short_iron_condor,1179,1049
2022-03-25,2022-03-25 06:52:00+00:00,2022-03-25 06:53:00+00:00,q70_down,percentile_crossing,short_iron_condor,1180,1050
2022-03-25,2022-03-25 08:03:00+00:00,2022-03-25 08:04:00+00:00,zero_down,zero_crossing,long_iron_condor,1181,1051
2022-03-28,2022-03-28 05:19:00+00:00,2022-03-28 05:20:00+00:00,q70_up,percentile_crossing,short_iron_condor,1182,1052
2022-03-28,2022-03-28 05:19:00+00:00,2022-03-28 05:20:00+00:00,zero_up,zero_crossing,short_iron_condor,1183,1052
2022-03-28,2022-03-28 05:26:00+00:00,2022-03-28 05:27:00+00:00,q70_down,percentile_crossing,short_iron_condor,1184,1053
